"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Cd55.5"	2.57877461141972e-17	-0.515981021817168	0.256	0.371	5.15754922283943e-14	"7"	"Cd55"
"Dpt.6"	3.22854528526682e-17	-0.661086983096225	0.219	0.319	6.45709057053364e-14	"7"	"Dpt"
"Tinagl1.7"	1.18125216996375e-16	-1.12501716010275	0.358	0.445	2.3625043399275e-13	"7"	"Tinagl1"
"Slc9a3r2.7"	2.40135587555694e-16	-0.859574885635963	0.226	0.325	4.80271175111388e-13	"7"	"Slc9a3r2"
"Hmgb2.4"	3.67160461959682e-16	-0.647151305666169	0.341	0.449	7.34320923919364e-13	"7"	"Hmgb2"
"Hes1.7"	6.07463482632208e-16	-0.620056007179286	0.353	0.446	1.21492696526442e-12	"7"	"Hes1"
"H2-DMa.5"	7.54527044508848e-16	-0.800398370579118	0.339	0.451	1.5090540890177e-12	"7"	"H2-DMa"
"Dusp2.4"	1.56406236995983e-15	-0.776615401928372	0.336	0.433	3.12812473991966e-12	"7"	"Dusp2"
"Mustn1.4"	3.51746020368281e-15	-0.511591422428087	0.223	0.318	7.03492040736562e-12	"7"	"Mustn1"
"Cd69.7"	4.50370575814429e-15	-0.6334983299389	0.213	0.346	9.00741151628857e-12	"7"	"Cd69"
"Gm12216.6"	6.62925220048104e-15	-0.599061407086525	0.242	0.341	1.32585044009621e-11	"7"	"Gm12216"
"Egfl7.7"	1.22812721392295e-14	-1.07905769478752	0.277	0.379	2.4562544278459e-11	"7"	"Egfl7"
"Napsa.4"	4.32509625183585e-14	-0.518379297200483	0.26	0.355	8.65019250367171e-11	"7"	"Napsa"
"Ecscr.6"	8.97322413098479e-14	-0.572736306139476	0.32	0.392	1.79464482619696e-10	"7"	"Ecscr"
"Lrrc32.5"	8.97829700735756e-14	-0.589261761943598	0.287	0.37	1.79565940147151e-10	"7"	"Lrrc32"
"Tmem123.3"	1.06363145918791e-13	-0.575674393616569	0.409	0.486	2.12726291837582e-10	"7"	"Tmem123"
"Cd200.7"	1.78577088711166e-13	-0.782053452189233	0.447	0.512	3.57154177422331e-10	"7"	"Cd200"
"Slfn5.7"	3.00015981394844e-13	-0.674838624456182	0.241	0.353	6.00031962789688e-10	"7"	"Slfn5"
"Grrp1.7"	3.20647926405787e-13	-0.675308852362199	0.218	0.342	6.41295852811573e-10	"7"	"Grrp1"
"Kdr.7"	1.71579599682224e-12	-0.993308848868834	0.274	0.369	3.43159199364448e-09	"7"	"Kdr"
"Prex2.7"	2.02365839999337e-12	-0.503053018215115	0.194	0.268	4.04731679998673e-09	"7"	"Prex2"
"Ednrb.5"	2.04243508985589e-12	-0.55562635574441	0.164	0.258	4.08487017971178e-09	"7"	"Ednrb"
"Irf8.6"	9.71900679246476e-12	-0.623424755819419	0.337	0.424	1.94380135849295e-08	"7"	"Irf8"
"Hba-a1.4"	1.50840714882646e-11	-1.31275992025715	0.201	0.283	3.01681429765292e-08	"7"	"Hba-a1"
"Tcf15.7"	1.84341136276996e-11	-1.05529905979814	0.264	0.354	3.68682272553992e-08	"7"	"Tcf15"
"Hspe1.4"	1.91053720585404e-10	-0.581064077619129	0.731	0.706	3.82107441170808e-07	"7"	"Hspe1"
"Ptp4a3.5"	2.05082584156378e-10	-0.577203112875736	0.282	0.362	4.10165168312755e-07	"7"	"Ptp4a3"
"Ccl4.4"	2.67301377510359e-10	-0.509164232681252	0.353	0.311	5.34602755020719e-07	"7"	"Ccl4"
"Ms4a4b.7"	9.76693003292898e-10	-0.629314058715429	0.228	0.324	1.9533860065858e-06	"7"	"Ms4a4b"
"Selp.6"	1.67508954037456e-09	-0.87781707122748	0.393	0.36	3.35017908074913e-06	"7"	"Selp"
"Rsad2.7"	3.93981356473707e-09	-0.592996447723538	0.171	0.302	7.87962712947413e-06	"7"	"Rsad2"
"Rnd1.7"	7.46038443253146e-09	-0.702586068065377	0.368	0.441	1.49207688650629e-05	"7"	"Rnd1"
"Ppp1r16b.3"	3.09648131675753e-08	-0.694504810175221	0.229	0.34	6.19296263351505e-05	"7"	"Ppp1r16b"
"Ccl7.7"	6.79218352058739e-08	-0.558623748781691	0.392	0.452	0.000135843670411748	"7"	"Ccl7"
"Mmrn2.7"	1.38996877742614e-07	-0.629540312445313	0.212	0.285	0.000277993755485228	"7"	"Mmrn2"
"Asb5.7"	1.41451564036397e-07	-0.72620216015074	0.295	0.345	0.000282903128072795	"7"	"Asb5"
"Cd14.6"	3.32109463339184e-07	-0.698205799363413	0.22	0.287	0.000664218926678368	"7"	"Cd14"
"Cav2.7"	3.59990397504768e-07	-1.00526528267146	0.409	0.453	0.000719980795009536	"7"	"Cav2"
"Rasip1.6"	2.04123205341527e-06	-0.938098090595591	0.367	0.427	0.00408246410683055	"7"	"Rasip1"
"Itga6.7"	2.10738958802715e-06	-0.607933573716406	0.252	0.34	0.00421477917605431	"7"	"Itga6"
"Gngt2.5"	2.51042042351689e-06	-0.727515063090818	0.28	0.361	0.00502084084703378	"7"	"Gngt2"
"Cxcl1.7"	3.02170746063803e-06	-1.33875732981654	0.737	0.684	0.00604341492127607	"7"	"Cxcl1"
"Vtn.6"	5.27300829143062e-06	-0.650371286568706	0.285	0.254	0.0105460165828612	"7"	"Vtn"
"Aqp1.7"	5.88295036011248e-06	-1.90327790337156	0.488	0.483	0.011765900720225	"7"	"Aqp1"
"Fabp5.5"	5.88598667025706e-06	-0.821245446505374	0.319	0.375	0.0117719733405141	"7"	"Fabp5"
"Fxyd5.4"	1.12579423480615e-05	-0.50044666441228	0.436	0.484	0.0225158846961229	"7"	"Fxyd5"
"S100a9.5"	1.1493530907063e-05	-1.15208192506788	0.475	0.454	0.022987061814126	"7"	"S100a9"
"Cav1.6"	1.82311459796525e-05	-0.876157816969957	0.575	0.563	0.036462291959305	"7"	"Cav1"
"Jam2.7"	2.59260227006042e-05	-0.549541747748102	0.424	0.361	0.0518520454012085	"7"	"Jam2"
"Fcer1g.5"	4.78194734874813e-05	-0.640812754404782	0.25	0.317	0.0956389469749625	"7"	"Fcer1g"
"H2-Q6.5"	7.19481539105723e-05	-0.653217109326999	0.261	0.357	0.143896307821145	"7"	"H2-Q6"
"Ifit1.6"	0.000254064490953629	-0.681996175507796	0.291	0.342	0.508128981907259	"7"	"Ifit1"
"S100a8.6"	0.000301718114911474	-1.48789439326367	0.457	0.457	0.603436229822949	"7"	"S100a8"
"Gng11.7"	0.00034266928518107	-0.642304361238502	0.637	0.519	0.685338570362141	"7"	"Gng11"
"Atf3.6"	0.000346409713183914	-0.618411130376104	0.583	0.582	0.692819426367828	"7"	"Atf3"
"Gimap4.2"	0.000434022941071721	-0.529784229417557	0.298	0.35	0.868045882143442	"7"	"Gimap4"
"Rgs5.6"	0.000747705752312604	-1.4849997260454	0.361	0.332	1	"7"	"Rgs5"
"Gal.6"	0.000875652900527404	-0.734941546286426	0.398	0.405	1	"7"	"Gal"
"Mgll.6"	0.0010724962756715	-0.642633525271587	0.358	0.379	1	"7"	"Mgll"
"Procr.5"	0.0012162737726397	-1.01957766232786	0.437	0.453	1	"7"	"Procr"
"C1qtnf9.7"	0.00212610198041554	-0.882264853180381	0.295	0.338	1	"7"	"C1qtnf9"
"Des.6"	0.00268072804164491	-0.746387911622242	0.205	0.253	1	"7"	"Des"
"Aldoa.4"	0.00277982100323864	-0.503958507477135	0.802	0.679	1	"7"	"Aldoa"
"Ddit4.6"	0.00305692297910878	-0.550718993885531	0.277	0.332	1	"7"	"Ddit4"
"Smoc2.7"	0.00342394908705529	-0.832167724778123	0.352	0.305	1	"7"	"Smoc2"
"Bst2.7"	0.00547825584540314	-0.537696683543099	0.439	0.453	1	"7"	"Bst2"
"Cilp2.7"	8.35687918268167e-79	-0.535308955374508	0.074	0.303	1.67137583653633e-75	"8"	"Cilp2"
"Ms4a4b.8"	5.14265394227109e-62	-0.625535733393496	0.033	0.329	1.02853078845422e-58	"8"	"Ms4a4b"
"Itm2a.6"	5.75644461517934e-62	-0.92097114379841	0.141	0.428	1.15128892303587e-58	"8"	"Itm2a"
"Cd52.8"	2.76491487561567e-60	-1.57386673710399	0.332	0.596	5.52982975123133e-57	"8"	"Cd52"
"Gal.7"	4.48979601122648e-58	-0.508925490478061	0.191	0.413	8.97959202245296e-55	"8"	"Gal"
"Coro1a.8"	1.92947694860398e-57	-1.11717274077539	0.279	0.548	3.85895389720796e-54	"8"	"Coro1a"
"Fth1.5"	1.64734521189402e-56	-0.645718579381052	0.974	0.986	3.29469042378805e-53	"8"	"Fth1"
"Cd79a.8"	4.55754101012056e-56	-1.29467927083664	0.182	0.471	9.11508202024112e-53	"8"	"Cd79a"
"Ifi205.7"	4.00238040657352e-55	-0.991892911828092	0.08	0.364	8.00476081314704e-52	"8"	"Ifi205"
"H2-Eb1.8"	3.21058645647145e-54	-1.77515451536911	0.272	0.541	6.4211729129429e-51	"8"	"H2-Eb1"
"H2-Ab1.8"	3.95774975328028e-54	-2.10625760078327	0.376	0.617	7.91549950656056e-51	"8"	"H2-Ab1"
"Lsp1.5"	3.00050908674758e-53	-0.729933881803587	0.223	0.475	6.00101817349516e-50	"8"	"Lsp1"
"Mmp2.7"	1.55305161200462e-52	-0.99690949276431	0.201	0.436	3.10610322400923e-49	"8"	"Mmp2"
"Ptpn18.7"	1.97256448829896e-51	-0.785869179432794	0.18	0.459	3.94512897659792e-48	"8"	"Ptpn18"
"Prg4.8"	1.42716717808943e-44	-0.866602662338892	0.159	0.384	2.85433435617885e-41	"8"	"Prg4"
"Hk2.8"	1.38579214935982e-42	-0.760709251564877	0.192	0.418	2.77158429871963e-39	"8"	"Hk2"
"H2-Aa.8"	1.16140455617433e-41	-2.10182544961804	0.415	0.607	2.32280911234867e-38	"8"	"H2-Aa"
"Laptm5.8"	1.50557510723091e-37	-0.926568453664063	0.262	0.479	3.01115021446182e-34	"8"	"Laptm5"
"Kera.8"	1.56339736831871e-37	-0.621889243168892	0.178	0.369	3.12679473663742e-34	"8"	"Kera"
"Il11ra1.7"	6.60237551383146e-37	-0.682676260364512	0.172	0.371	1.32047510276629e-33	"8"	"Il11ra1"
"Rac2.8"	1.13420442587834e-36	-0.952757161333005	0.282	0.481	2.26840885175669e-33	"8"	"Rac2"
"Mgst1.7"	1.13304795443753e-35	-0.593205236326842	0.166	0.371	2.26609590887506e-32	"8"	"Mgst1"
"H2-Ob.7"	1.00107937214061e-33	-0.679435085209976	0.207	0.412	2.00215874428121e-30	"8"	"H2-Ob"
"Slc43a3.7"	5.34779799612679e-33	-0.602031376306138	0.205	0.424	1.06955959922536e-29	"8"	"Slc43a3"
"Mfap5.7"	9.4791460619685e-33	-1.03328683098178	0.179	0.357	1.8958292123937e-29	"8"	"Mfap5"
"Ly6a.7"	2.66753878004609e-32	-1.04164969486399	0.475	0.622	5.33507756009218e-29	"8"	"Ly6a"
"Pcolce2.8"	9.36581618025435e-32	-0.65830245866075	0.106	0.296	1.87316323605087e-28	"8"	"Pcolce2"
"Chchd10.5"	7.6534043939752e-31	-0.714239873372418	0.087	0.28	1.53068087879504e-27	"8"	"Chchd10"
"Igfbp4.5"	2.93544202044648e-30	-0.5766195335467	0.259	0.436	5.87088404089296e-27	"8"	"Igfbp4"
"Dusp2.5"	4.80560041515456e-30	-0.640398841908673	0.237	0.434	9.61120083030912e-27	"8"	"Dusp2"
"Ptprcap.8"	1.71834845581855e-29	-0.747268490919705	0.231	0.421	3.43669691163709e-26	"8"	"Ptprcap"
"Apoe.4"	2.89570315984772e-29	-1.19635786163521	0.408	0.591	5.79140631969545e-26	"8"	"Apoe"
"Slfn2.7"	6.58348022668827e-29	-0.678185106797678	0.217	0.411	1.31669604533765e-25	"8"	"Slfn2"
"Scd1.6"	9.09376732084047e-28	-0.650617924657596	0.295	0.456	1.81875346416809e-24	"8"	"Scd1"
"H2-DMa.6"	9.64987598859977e-28	-0.701079322829575	0.275	0.451	1.92997519771995e-24	"8"	"H2-DMa"
"Ptprc.8"	2.6276128343817e-27	-0.736228408369461	0.297	0.473	5.2552256687634e-24	"8"	"Ptprc"
"Lum.6"	2.65433342798341e-27	-1.10944180771494	0.172	0.342	5.30866685596683e-24	"8"	"Lum"
"Ly6d.8"	5.56642608598519e-27	-1.16033033581394	0.301	0.468	1.11328521719704e-23	"8"	"Ly6d"
"Lcp1.7"	6.50248814154716e-27	-0.656595122798924	0.281	0.463	1.30049762830943e-23	"8"	"Lcp1"
"Ltb.7"	5.28685552904831e-26	-0.860281410010058	0.313	0.475	1.05737110580966e-22	"8"	"Ltb"
"Dpt.7"	4.93955831529805e-25	-0.932151535119449	0.118	0.32	9.87911663059609e-22	"8"	"Dpt"
"Ccr7.8"	1.50205121621356e-24	-0.982240303586804	0.309	0.486	3.00410243242711e-21	"8"	"Ccr7"
"Klf2.5"	4.11210980459382e-24	-0.925461483769261	0.597	0.729	8.22421960918765e-21	"8"	"Klf2"
"S100a16.5"	5.03762231425931e-24	-0.626292233369452	0.261	0.428	1.00752446285186e-20	"8"	"S100a16"
"Emb.8"	5.5357920881912e-24	-0.542471656068132	0.182	0.352	1.10715841763824e-20	"8"	"Emb"
"Cytip.8"	1.85994179335293e-23	-0.769027833030599	0.349	0.486	3.71988358670587e-20	"8"	"Cytip"
"Pim1.2"	2.69997755824483e-23	-0.568884448968002	0.429	0.592	5.39995511648967e-20	"8"	"Pim1"
"Hmgb2.5"	4.24283773058943e-23	-0.536465456616825	0.249	0.45	8.48567546117886e-20	"8"	"Hmgb2"
"Ctsh.5"	1.1119834784852e-22	-0.655192740515604	0.281	0.433	2.22396695697039e-19	"8"	"Ctsh"
"Pdpn.8"	1.24053061258698e-22	-0.949017580694882	0.255	0.424	2.48106122517396e-19	"8"	"Pdpn"
"Cd14.7"	2.23093454950742e-22	-0.621344680430208	0.141	0.288	4.46186909901483e-19	"8"	"Cd14"
"S100a4.6"	4.32172864394852e-22	-0.652624481122063	0.266	0.406	8.64345728789703e-19	"8"	"S100a4"
"Fn1.8"	7.60895964748727e-22	-0.699535226624999	0.265	0.418	1.52179192949745e-18	"8"	"Fn1"
"Cxcl14.6"	1.52729030289938e-21	-1.36772933613194	0.132	0.282	3.05458060579877e-18	"8"	"Cxcl14"
"Dcn.8"	3.27272375576453e-21	-2.50096907212953	0.572	0.633	6.54544751152905e-18	"8"	"Dcn"
"Fgfr1.8"	3.5913807296114e-21	-0.698716354162789	0.284	0.436	7.18276145922281e-18	"8"	"Fgfr1"
"Gm8369.8"	6.37227988532985e-21	-0.661896063140439	0.31	0.451	1.27445597706597e-17	"8"	"Gm8369"
"Htra3.6"	7.75363300653739e-21	-0.673884522149306	0.213	0.358	1.55072660130748e-17	"8"	"Htra3"
"Asb5.8"	1.28340892491957e-20	-0.735643734909944	0.204	0.347	2.56681784983915e-17	"8"	"Asb5"
"Tgfbi.7"	1.03380093107142e-19	-0.588935816435203	0.173	0.333	2.06760186214285e-16	"8"	"Tgfbi"
"Pf4.6"	1.13086826236478e-19	-0.573263627634802	0.188	0.309	2.26173652472956e-16	"8"	"Pf4"
"Ifi27l2a.8"	4.28150069931527e-19	-0.698933177758127	0.306	0.461	8.56300139863055e-16	"8"	"Ifi27l2a"
"Bcl2a1b.6"	6.49131981575393e-19	-0.513226973460835	0.179	0.33	1.29826396315079e-15	"8"	"Bcl2a1b"
"Gas6.6"	2.02967967458618e-18	-0.518511369476907	0.262	0.403	4.05935934917237e-15	"8"	"Gas6"
"Clec3b.7"	6.11687691749166e-18	-1.31364621846139	0.148	0.3	1.22337538349833e-14	"8"	"Clec3b"
"Cd79b.7"	7.59938429682506e-18	-0.922314008064311	0.344	0.487	1.51987685936501e-14	"8"	"Cd79b"
"Timp2.8"	2.17493980917346e-17	-1.04092057177774	0.389	0.496	4.34987961834692e-14	"8"	"Timp2"
"Fbln2.6"	4.58893652182938e-17	-0.720472070033282	0.247	0.392	9.17787304365876e-14	"8"	"Fbln2"
"Atp5g1.5"	9.91244941413464e-17	-0.508512855099862	0.371	0.534	1.98248988282693e-13	"8"	"Atp5g1"
"Ogn.8"	1.44093709118636e-16	-0.850186921195326	0.279	0.407	2.88187418237271e-13	"8"	"Ogn"
"Pecam1.8"	2.28493245158792e-16	-0.519613458544398	0.342	0.499	4.56986490317585e-13	"8"	"Pecam1"
"Cd74.8"	2.40379415280352e-16	-2.75012512472567	0.342	0.493	4.80758830560704e-13	"8"	"Cd74"
"Plac8.6"	4.89567887605579e-16	-0.830988763036972	0.295	0.432	9.79135775211157e-13	"8"	"Plac8"
"Fxyd5.5"	8.08253467750114e-16	-0.54123800711596	0.336	0.487	1.61650693550023e-12	"8"	"Fxyd5"
"Rel.6"	9.92226319779873e-16	-0.560813866969386	0.316	0.455	1.98445263955975e-12	"8"	"Rel"
"Gja1.6"	1.53452286107441e-15	-0.797695385662719	0.409	0.518	3.06904572214882e-12	"8"	"Gja1"
"Sgk1.5"	1.8682612823827e-15	-0.567835629709272	0.45	0.591	3.7365225647654e-12	"8"	"Sgk1"
"Cd3g.8"	4.5296325008855e-15	-0.558974758923992	0.189	0.336	9.05926500177101e-12	"8"	"Cd3g"
"Cd53.8"	2.85067210190443e-14	-0.990721549348042	0.378	0.514	5.70134420380886e-11	"8"	"Cd53"
"Cd34.8"	3.12392742589992e-14	-0.759385978200235	0.37	0.471	6.24785485179984e-11	"8"	"Cd34"
"Glul.6"	3.29532158181731e-14	-0.552205936573604	0.392	0.514	6.59064316363462e-11	"8"	"Glul"
"Gfpt2.7"	3.49660000827412e-14	-0.85668659733477	0.281	0.388	6.99320001654824e-11	"8"	"Gfpt2"
"H2-DMb2.7"	4.37445342553463e-14	-1.04302760789723	0.332	0.452	8.74890685106925e-11	"8"	"H2-DMb2"
"Tnmd.7"	1.115980598511e-13	-0.862439480644209	0.208	0.333	2.23196119702199e-10	"8"	"Tnmd"
"AW112010.7"	1.38915944911598e-13	-0.704953729950343	0.387	0.511	2.77831889823196e-10	"8"	"AW112010"
"Plaur.5"	3.5006968224662e-13	-0.612015702404588	0.384	0.517	7.00139364493241e-10	"8"	"Plaur"
"S100a8.7"	3.77575195160638e-13	-1.45075637541861	0.393	0.46	7.55150390321276e-10	"8"	"S100a8"
"Tnfrsf12a.5"	4.42855226967119e-13	-0.571009004788293	0.441	0.543	8.85710453934239e-10	"8"	"Tnfrsf12a"
"Ly6c1.7"	5.87785153109622e-13	-0.818677402233986	0.488	0.591	1.17557030621924e-09	"8"	"Ly6c1"
"Igfbp6.8"	7.22550757899016e-13	-1.68570001280314	0.269	0.382	1.44510151579803e-09	"8"	"Igfbp6"
"Prelp.6"	1.22820763667966e-12	-0.758981215194716	0.255	0.372	2.45641527335932e-09	"8"	"Prelp"
"Ccl4.5"	1.57575895405441e-12	-0.52274989377946	0.146	0.32	3.15151790810883e-09	"8"	"Ccl4"
"Ptgs2.8"	1.65763192008374e-12	-0.659011613552099	0.245	0.34	3.31526384016748e-09	"8"	"Ptgs2"
"Crlf1.7"	3.08551341673206e-12	-0.564208009801631	0.144	0.309	6.17102683346412e-09	"8"	"Crlf1"
"Ackr3.5"	7.97820307838997e-12	-0.568877082352306	0.287	0.394	1.59564061567799e-08	"8"	"Ackr3"
"C3.7"	1.10389827255847e-11	-0.772685714484249	0.173	0.28	2.20779654511693e-08	"8"	"C3"
"Igf1.7"	2.51813211154474e-10	-0.586022170025471	0.282	0.362	5.03626422308947e-07	"8"	"Igf1"
"Cd2.8"	4.34275664543504e-10	-0.501611596514293	0.253	0.371	8.68551329087009e-07	"8"	"Cd2"
"Ctss.7"	1.16853300147916e-09	-0.73385027477644	0.342	0.458	2.33706600295832e-06	"8"	"Ctss"
"Cd55.6"	4.62337121311423e-09	-0.505514776036809	0.265	0.368	9.24674242622846e-06	"8"	"Cd55"
"Myc.6"	1.09309256588342e-08	-0.61581021959115	0.376	0.469	2.18618513176684e-05	"8"	"Myc"
"Rnase4.8"	1.63188198735128e-08	-0.534442043696021	0.325	0.412	3.26376397470257e-05	"8"	"Rnase4"
"Serpinf1.8"	2.04943509738372e-08	-1.67781648874662	0.358	0.425	4.09887019476743e-05	"8"	"Serpinf1"
"Lox.5"	5.11237741748687e-08	-0.582696783054469	0.24	0.334	0.000102247548349737	"8"	"Lox"
"Emp1.6"	1.45252474026745e-07	-0.70257140219153	0.584	0.639	0.00029050494805349	"8"	"Emp1"
"Ptx3.7"	2.39385862787905e-07	-0.955814784452268	0.271	0.348	0.00047877172557581	"8"	"Ptx3"
"Smoc2.8"	2.91733189263125e-07	-1.31125036086187	0.218	0.311	0.00058346637852625	"8"	"Smoc2"
"Ppp1r16b.4"	4.56549545242598e-07	-0.505627430700948	0.234	0.337	0.000913099090485196	"8"	"Ppp1r16b"
"Pi16.6"	7.28736309966502e-07	-1.18298848461931	0.173	0.263	0.001457472619933	"8"	"Pi16"
"Fgl2.6"	1.7564616547133e-06	-0.645422902777729	0.332	0.414	0.00351292330942659	"8"	"Fgl2"
"Abi3bp.8"	1.76723270740122e-06	-0.769888973403438	0.348	0.412	0.00353446541480244	"8"	"Abi3bp"
"Col1a2.8"	3.74477114415403e-06	-1.62764208742787	0.467	0.501	0.00748954228830806	"8"	"Col1a2"
"Cd37.6"	9.71791052621724e-06	-0.708284975401573	0.328	0.424	0.0194358210524345	"8"	"Cd37"
"Gpx3.8"	1.13933798174485e-05	-0.885966401354019	0.352	0.4	0.0227867596348969	"8"	"Gpx3"
"Nupr1.8"	1.19754237107045e-05	-0.904476932575651	0.345	0.409	0.023950847421409	"8"	"Nupr1"
"Lyz2.6"	1.8239673586642e-05	-1.40693001293553	0.31	0.385	0.036479347173284	"8"	"Lyz2"
"Lgals3.5"	2.32394136094053e-05	-0.513795681691786	0.256	0.333	0.0464788272188106	"8"	"Lgals3"
"Gsn.7"	6.12180037376519e-05	-2.17097903840134	0.753	0.712	0.122436007475304	"8"	"Gsn"
"Bgn.7"	7.29210188021062e-05	-0.601250848301671	0.341	0.394	0.145842037604212	"8"	"Bgn"
"Chad.6"	9.87272479804435e-05	-0.632505479982595	0.263	0.238	0.197454495960887	"8"	"Chad"
"Hbb-bs.3"	0.000394235732565504	-0.528694806161596	0.279	0.359	0.788471465131009	"8"	"Hbb-bs"
"Dpep1.8"	0.000511662159590224	-0.664601906615994	0.207	0.296	1	"8"	"Dpep1"
"Satb1.7"	0.000679712189244708	-0.751554147903403	0.36	0.43	1	"8"	"Satb1"
"Rhoh.6"	0.000700485549259193	-0.693441359361396	0.326	0.391	1	"8"	"Rhoh"
"Cd83.8"	0.00132249895424878	-0.728625719795522	0.355	0.435	1	"8"	"Cd83"
"Cd69.8"	0.0013323384283611	-0.58617907324943	0.275	0.34	1	"8"	"Cd69"
"Cilp.8"	0.00152801949262883	-0.759274262217886	0.234	0.296	1	"8"	"Cilp"
"Angptl7.8"	0.00164946556312302	-0.748870489059639	0.285	0.272	1	"8"	"Angptl7"
"Aqp1.8"	0.00169986118871321	-0.69560274329977	0.55	0.481	1	"8"	"Aqp1"
"Tyrobp.6"	0.0026418024225777	-0.693443016380216	0.243	0.333	1	"8"	"Tyrobp"
"Ms4a1.8"	0.00339903172743107	-0.718873191934587	0.32	0.363	1	"8"	"Ms4a1"
"Timp1.6"	0.00353754188611977	-0.601665413826099	0.322	0.363	1	"8"	"Timp1"
"Apod.8"	0.00653094337423134	-1.17145417226208	0.29	0.338	1	"8"	"Apod"
"Col1a1.8"	0.00673776465914655	-1.43693516133845	0.489	0.482	1	"8"	"Col1a1"
"Lgals1.8"	1.09050550002624e-68	-1.62987131559624	0.277	0.577	2.18101100005248e-65	"9"	"Lgals1"
"H2-DMa.7"	4.54576849576541e-66	-0.774957083179565	0.141	0.455	9.09153699153081e-63	"9"	"H2-DMa"
"Col6a1.7"	6.36081254272791e-65	-1.16098132253769	0.126	0.433	1.27216250854558e-61	"9"	"Col6a1"
"Runx1.7"	1.17532537262032e-58	-0.608795138651891	0.106	0.417	2.35065074524064e-55	"9"	"Runx1"
"Lpl.7"	8.33331948797132e-57	-0.953480121025248	0.168	0.48	1.66666389759426e-53	"9"	"Lpl"
"Col3a1.6"	6.30626866935333e-56	-2.09389279713464	0.308	0.554	1.26125373387067e-52	"9"	"Col3a1"
"Coro1a.9"	7.81366533992083e-54	-1.12438869638124	0.274	0.547	1.56273306798417e-50	"9"	"Coro1a"
"Hk2.9"	1.08840289419912e-53	-0.883918243033262	0.09	0.421	2.17680578839823e-50	"9"	"Hk2"
"Cd52.9"	1.85932055241195e-53	-1.60014636452321	0.314	0.596	3.71864110482391e-50	"9"	"Cd52"
"Lcp1.8"	6.08696569414516e-50	-0.640146537433423	0.198	0.465	1.21739313882903e-46	"9"	"Lcp1"
"Chodl.9"	2.8619323857274e-44	-0.523294211872843	0.104	0.336	5.7238647714548e-41	"9"	"Chodl"
"Fam107b.6"	5.81195591184376e-43	-0.763574890492473	0.239	0.502	1.16239118236875e-39	"9"	"Fam107b"
"Mfap5.8"	5.99180641358167e-43	-1.29001135056459	0.098	0.36	1.19836128271633e-39	"9"	"Mfap5"
"Hspe1.5"	5.48402642288355e-41	-1.01663984798261	0.502	0.714	1.09680528457671e-37	"9"	"Hspe1"
"Scd1.7"	1.47678507447699e-40	-0.704363446308017	0.222	0.458	2.95357014895398e-37	"9"	"Scd1"
"Ly6d.9"	3.88615791725203e-37	-1.13398240549997	0.257	0.47	7.77231583450406e-34	"9"	"Ly6d"
"Ccr7.9"	1.33545948350286e-36	-0.987516464855161	0.247	0.488	2.67091896700571e-33	"9"	"Ccr7"
"Ltb.8"	1.55560356700203e-36	-0.85004574214438	0.224	0.478	3.11120713400406e-33	"9"	"Ltb"
"H2-Eb1.9"	1.78904138353803e-36	-1.9209955912166	0.311	0.539	3.57808276707606e-33	"9"	"H2-Eb1"
"Islr.8"	2.13196350736413e-36	-0.571310190892845	0.061	0.328	4.26392701472827e-33	"9"	"Islr"
"Btg2.7"	3.03156724979077e-36	-0.822936795628371	0.553	0.741	6.06313449958154e-33	"9"	"Btg2"
"Napsa.5"	1.00366365572052e-35	-0.508834753980885	0.127	0.357	2.00732731144103e-32	"9"	"Napsa"
"Abi3bp.9"	4.04075577562569e-35	-0.758082361939682	0.202	0.417	8.08151155125137e-32	"9"	"Abi3bp"
"Gm8369.9"	4.69684512669261e-35	-0.679394681443512	0.248	0.453	9.39369025338523e-32	"9"	"Gm8369"
"Cd3g.9"	7.4176639261369e-35	-0.561046765530011	0.113	0.339	1.48353278522738e-31	"9"	"Cd3g"
"H2-Aa.9"	7.32125530476691e-34	-2.13812715141442	0.389	0.608	1.46425106095338e-30	"9"	"H2-Aa"
"Tgfbi.8"	1.21767970050301e-33	-0.61079072095043	0.124	0.334	2.43535940100602e-30	"9"	"Tgfbi"
"Gas1.8"	8.62789986386532e-33	-0.658401019853406	0.096	0.334	1.72557997277306e-29	"9"	"Gas1"
"Ms4a1.9"	1.15128674154728e-31	-0.733955307798279	0.115	0.37	2.30257348309455e-28	"9"	"Ms4a1"
"Tpm1.5"	3.20231649548569e-31	-0.867879813308509	0.527	0.337	6.40463299097138e-28	"9"	"Tpm1"
"Rarres2.9"	4.57346150467396e-31	-1.01573274696097	0.159	0.394	9.14692300934792e-28	"9"	"Rarres2"
"Gfpt2.8"	6.69372832380226e-31	-0.845119367163691	0.173	0.392	1.33874566476045e-27	"9"	"Gfpt2"
"Col1a2.9"	2.71191730791514e-30	-2.15328845013962	0.32	0.506	5.42383461583028e-27	"9"	"Col1a2"
"Cd37.7"	1.52604936879977e-28	-0.769823165844055	0.185	0.429	3.05209873759953e-25	"9"	"Cd37"
"Aspn.9"	2.42392166840805e-28	-0.818693076756994	0.176	0.39	4.84784333681609e-25	"9"	"Aspn"
