"p_val" "avg_logFC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"Dnajc31" 1.53543141720208e-28 0.490714126868974 0.742 0.397 2.40387142677157e-24 "4" "Dnajc3"
"Hnrnph11" 1.53948378897944e-28 0.439982273963652 0.674 0.326 2.41021582002621e-24 "4" "Hnrnph1"
"Kdelr3" 1.98076666099152e-28 0.314084276960815 0.262 0.072 3.10108828444833e-24 "4" "Kdelr3"
"Rab34" 2.27307531247423e-28 0.331629435339547 0.272 0.078 3.55872670920965e-24 "4" "Rab34"
"Tubb61" 2.27776457101274e-28 0.524117983847438 0.752 0.403 3.56606821237754e-24 "4" "Tubb6"
"C1ra1" 2.88885492758464e-28 0.36538730105378 0.534 0.22 4.52279127462651e-24 "4" "C1ra"
"Svil" 4.35753446145578e-28 0.322940779349745 0.312 0.097 6.82215595285517e-24 "4" "Svil"
"Adk" 4.90785161658178e-28 0.357719454300548 0.409 0.154 7.68373249092043e-24 "4" "Adk"
"Hdlbp1" 4.92509281187796e-28 0.45597340625612 0.691 0.361 7.71072530627614e-24 "4" "Hdlbp"
"Bhlhe402" 6.32318567433059e-28 0.686614303524007 0.564 0.266 9.89957949173197e-24 "4" "Bhlhe40"
"Tnfrsf1a2" 6.53580544289449e-28 0.451434995667732 0.685 0.345 1.02324570013956e-23 "4" "Tnfrsf1a"
"Arl1" 7.5181547455971e-28 0.453906430454481 0.648 0.321 1.17704230697068e-23 "4" "Arl1"
"Tfg" 9.12731336080399e-28 0.382743222793632 0.466 0.186 1.42897217976747e-23 "4" "Tfg"
"Lrp11" 1.01791761991231e-27 0.359449890368386 0.594 0.263 1.59365182573471e-23 "4" "Lrp1"
"Lamb21" 1.28510126970248e-27 0.401936801644308 0.517 0.223 2.0119545478462e-23 "4" "Lamb2"
"Tmed10" 1.31964788473879e-27 0.43965014222886 0.775 0.442 2.06604072834705e-23 "4" "Tmed10"
"Eif4e1" 1.45898736001255e-27 0.454379438410388 0.765 0.429 2.28419061083565e-23 "4" "Eif4e"
"Srm1" 2.22014552257726e-27 0.418842776234582 0.453 0.187 3.47585983014695e-23 "4" "Srm"
"Rrs11" 3.90414031086951e-27 0.456896336969496 0.584 0.273 6.11232207069731e-23 "4" "Rrs1"
"Odc1" 4.90297428341214e-27 0.408655464710796 0.577 0.268 7.67609653811005e-23 "4" "Odc1"
"Tpbg" 5.10192057768442e-27 0.698778206100068 0.255 0.077 7.98756685642273e-23 "4" "Tpbg"
"Klhl21" 6.65203260722616e-27 0.325036872400876 0.285 0.087 1.04144222498733e-22 "4" "Klhl21"
"Fndc11" 6.67100978804312e-27 0.304702055905075 0.433 0.166 1.04441329241603e-22 "4" "Fndc1"
"Hivep21" 9.87082501744217e-27 0.417861986285702 0.715 0.374 1.54537636473075e-22 "4" "Hivep2"
"Pdpn1" 1.21294123381979e-26 0.440982830601643 0.634 0.303 1.89898079566827e-22 "4" "Pdpn"
"Oxct1" 1.24244236775525e-26 0.296427766384824 0.322 0.105 1.94516777095762e-22 "4" "Oxct1"
"Gadd45b1" 1.8120765504928e-26 0.576834350311804 0.775 0.441 2.83698704745153e-22 "4" "Gadd45b"
"Txnrd12" 1.86885545452182e-26 0.436532768174413 0.795 0.441 2.92588009959936e-22 "4" "Txnrd1"
"Ctps" 2.39256444376793e-26 0.358681268998605 0.309 0.1 3.74579889316307e-22 "4" "Ctps"
"Pls31" 3.14780902012073e-26 0.305321172370467 0.51 0.215 4.92820980190102e-22 "4" "Pls3"
"Manf" 4.49242737820514e-26 0.493576633908482 0.805 0.485 7.03334430331797e-22 "4" "Manf"
"Zhx3" 4.96914227620383e-26 0.290662893285642 0.268 0.08 7.77968914762472e-22 "4" "Zhx3"
"Zfp948" 5.32934174635048e-26 0.495474110535673 0.399 0.158 8.34361743808632e-22 "4" "Zfp948"
"Angptl4" 6.41015256966465e-26 0.810666437327041 0.332 0.119 1.0035734863067e-21 "4" "Angptl4"
"Cd3021" 8.65425887917695e-26 0.380102072621537 0.607 0.282 1.35491077012394e-21 "4" "Cd302"
"Atp6ap2" 9.02656422852999e-26 0.428453876151252 0.641 0.321 1.41319889561866e-21 "4" "Atp6ap2"
"Mospd1" 1.07304290544409e-25 0.53098530949432 0.329 0.116 1.67995597276326e-21 "4" "Mospd1"
"Ctsb1" 1.65385928586691e-25 0.355834526226527 0.889 0.565 2.58928209795323e-21 "4" "Ctsb"
"Ckb" 2.12917620144558e-25 0.363509067848767 0.379 0.144 3.33343826098319e-21 "4" "Ckb"
"Adamts21" 2.67425338189473e-25 0.400588972097339 0.369 0.14 4.1868110946944e-21 "4" "Adamts2"
"Cpq1" 1.54960865333549e-24 0.317772560229749 0.544 0.24 2.42606730766204e-20 "4" "Cpq"
"Gulp1" 2.7854026805121e-24 0.26769736893449 0.252 0.074 4.36082643660974e-20 "4" "Gulp1"
"Klhdc2" 3.28610711210434e-24 0.335679484521588 0.453 0.191 5.14472929471056e-20 "4" "Klhdc2"
"Wls" 3.31540140975672e-24 0.34010771262376 0.346 0.125 5.19059244711512e-20 "4" "Wls"
"Tmem176a" 3.54537115915593e-24 0.311275281322063 0.383 0.143 5.55063308677452e-20 "4" "Tmem176a"
"Kdelr21" 4.47735735814842e-24 0.517636786571371 0.591 0.306 7.00975067991717e-20 "4" "Kdelr2"
"Slc35f5" 8.97539301920597e-24 0.276159129456221 0.359 0.133 1.40518753108689e-19 "4" "Slc35f5"
"Trip6" 1.09667699842397e-23 0.274121585409521 0.292 0.096 1.71695750873257e-19 "4" "Trip6"
"Tmed9" 1.2716699794313e-23 0.395469793905786 0.819 0.496 1.99092651979765e-19 "4" "Tmed9"
"Rgcc1" 1.30382689617938e-23 0.433353927483296 0.681 0.365 2.04127138865844e-19 "4" "Rgcc"
"Anxa11" 1.55073734222475e-23 0.529567965406207 0.644 0.355 2.42783438298707e-19 "4" "Anxa1"
"Snhg18" 1.58786689781782e-23 0.314782421912078 0.275 0.089 2.48596441522358e-19 "4" "Snhg18"
"Sec31a" 1.79537637652548e-23 0.335397982778719 0.406 0.165 2.81084125508829e-19 "4" "Sec31a"
"2010111I01Rik" 3.61347721298226e-23 0.302624468530191 0.356 0.13 5.65725992464502e-19 "4" "2010111I01Rik"
"Grn" 7.46512437033659e-23 0.289674152313697 0.493 0.221 1.1687398714199e-18 "4" "Grn"
"Cryab1" 8.97776084292164e-23 0.48119756653043 0.527 0.24 1.40555823756781e-18 "4" "Cryab"
"Uck2" 9.03930407987203e-23 0.318949690017848 0.282 0.093 1.41519344674476e-18 "4" "Uck2"
"Txndc51" 1.74759659942905e-22 0.339222211475821 0.44 0.19 2.73603723606612e-18 "4" "Txndc5"
"Ppp1cc" 2.32596166123748e-22 0.428292889567926 0.52 0.253 3.6415255768334e-18 "4" "Ppp1cc"
"Efemp21" 2.38276895623111e-22 0.29815958384293 0.312 0.11 3.73046307787542e-18 "4" "Efemp2"
"Gnl31" 4.93669797727165e-22 0.356344065643876 0.748 0.409 7.72889435321649e-18 "4" "Gnl3"
"Tmbim11" 6.09267442774575e-22 0.377479564275737 0.624 0.326 9.53869108407875e-18 "4" "Tmbim1"
"Sgk11" 7.43943971630681e-22 0.443624212961666 0.779 0.479 1.16471868198499e-17 "4" "Sgk1"
"Mtch1" 8.13746455274673e-22 0.445300408163847 0.51 0.248 1.27400145037803e-17 "4" "Mtch1"
"Ctsd" 8.15170034852155e-22 0.388979733334877 0.705 0.398 1.27623020656453e-17 "4" "Ctsd"
"Zfp655" 1.76176760959031e-21 0.323544984970008 0.453 0.199 2.75822336957459e-17 "4" "Zfp655"
"Tbc1d15" 2.88040294261743e-21 0.316385672100309 0.48 0.214 4.50955884696185e-17 "4" "Tbc1d15"
"Eif4a11" 2.89394154938047e-21 0.385970733569316 0.96 0.865 4.53075488971006e-17 "4" "Eif4a1"
"Pdia4" 3.84382921223562e-21 0.318001421685448 0.453 0.202 6.01789901467609e-17 "4" "Pdia4"
"Gem1" 4.25889560344885e-21 0.611139057766284 0.644 0.37 6.66772695675952e-17 "4" "Gem"
"Creb3l2" 4.39100357758248e-21 0.36483022943129 0.315 0.121 6.87455520106314e-17 "4" "Creb3l2"
"Olfml2b" 4.93570147068026e-21 0.291477780821299 0.279 0.098 7.72733422249702e-17 "4" "Olfml2b"
"Gstm5" 5.34091406600899e-21 0.269140821548173 0.285 0.101 8.36173506174368e-17 "4" "Gstm5"
"Pttg1ip1" 7.67535224128226e-21 0.402261307331481 0.624 0.34 1.20165314689515e-16 "4" "Pttg1ip"
"Limch1" 7.83026910494326e-21 0.370393460738856 0.282 0.098 1.22590693106992e-16 "4" "Limch1"
"Map1b1" 8.76937240014157e-21 0.39197949361299 0.403 0.175 1.37293294296616e-16 "4" "Map1b"
"Ehd41" 1.27202922054026e-20 0.287166100581794 0.48 0.212 1.99148894767783e-16 "4" "Ehd4"
"Nip71" 2.6155305146939e-20 0.322239380083038 0.517 0.245 4.09487457380477e-16 "4" "Nip7"
"Ssr2" 2.88030165543792e-20 0.342899853096856 0.591 0.307 4.50940027175361e-16 "4" "Ssr2"
"Vimp" 3.07367388278389e-20 0.365326637263203 0.617 0.324 4.81214383088645e-16 "4" "Vimp"
"Plekhf11" 4.03382192094161e-20 0.315126960201024 0.275 0.1 6.31535159942619e-16 "4" "Plekhf1"
"Ppib1" 4.27773836341727e-20 0.381534148926398 0.822 0.551 6.69722718176607e-16 "4" "Ppib"
"Atraid" 4.49858010213308e-20 0.316917449152645 0.497 0.235 7.04297700789955e-16 "4" "Atraid"
"Brix11" 4.50165094846547e-20 0.358158193178843 0.48 0.234 7.04778472491754e-16 "4" "Brix1"
"Trmt10c" 4.85615868774837e-20 0.32497675223939 0.386 0.164 7.60280204153884e-16 "4" "Trmt10c"
"Slc5a3" 4.94819502662064e-20 0.424584900114914 0.279 0.102 7.74689413367728e-16 "4" "Slc5a3"
"Mpzl1" 5.12139950491337e-20 0.253672533967583 0.262 0.088 8.01806306489237e-16 "4" "Mpzl1"
"Ndfip2" 5.28839568290282e-20 0.350392929980338 0.54 0.27 8.27951228115266e-16 "4" "Ndfip2"
"Rarres21" 6.77407370060194e-20 0.257381186858095 0.681 0.342 1.06054897856624e-15 "4" "Rarres2"
"Rhoq1" 7.1523170032271e-20 0.337016576908781 0.342 0.141 1.11976675002523e-15 "4" "Rhoq"
"Tgfbi1" 1.23938309812549e-19 0.597291105454042 0.433 0.211 1.94037817842527e-15 "4" "Tgfbi"
"Scpep11" 1.28781749570289e-19 0.341077879573873 0.433 0.201 2.01620707127245e-15 "4" "Scpep1"
"Phldb11" 1.46414946676626e-19 0.270619197577796 0.376 0.155 2.29227240516926e-15 "4" "Phldb1"
"Plp2" 1.57591672999336e-19 0.289928247997577 0.369 0.153 2.4672552324776e-15 "4" "Plp2"
"Ripk12" 1.84321639659229e-19 0.314867691336902 0.581 0.292 2.88573959050489e-15 "4" "Ripk1"
"Tmem176b1" 1.90715777819718e-19 0.299922650048374 0.45 0.203 2.98584621754551e-15 "4" "Tmem176b"
"Mpp5" 1.94061122356759e-19 0.310431831124682 0.352 0.145 3.03822093161742e-15 "4" "Mpp5"
"Lamp21" 3.19868474656387e-19 0.316985967701737 0.809 0.5 5.00786083922039e-15 "4" "Lamp2"
"Cyr611" 6.0200913427771e-19 0.958753140271016 0.658 0.368 9.42505500625182e-15 "4" "Cyr61"
"Ahnak1" 7.37915736264995e-19 0.382483663135411 0.856 0.543 1.15528087669648e-14 "4" "Ahnak"
"Bsg" 9.06373553007892e-19 0.297501269768276 0.862 0.57 1.41901843458916e-14 "4" "Bsg"
"C31" 1.02782031855146e-18 0.299129382943055 0.483 0.232 1.60915549072417e-14 "4" "C3"
"Hexa1" 1.47910990583027e-18 0.263424416577419 0.503 0.241 2.31569446856787e-14 "4" "Hexa"
"Psap1" 2.30509933300119e-18 0.312264631104528 0.909 0.654 3.60886351574666e-14 "4" "Psap"
"Ifrd12" 3.11488196380006e-18 0.305707368928 0.889 0.624 4.87665920252538e-14 "4" "Ifrd1"
"Fcgrt1" 3.133116129762e-18 0.303648595730435 0.624 0.328 4.90520661275538e-14 "4" "Fcgrt"
"Egfr1" 3.72236408126949e-18 0.292559128651529 0.346 0.146 5.82773320563551e-14 "4" "Egfr"
"Mrps61" 4.80513405299301e-18 0.443435129021405 0.376 0.17 7.52291787336586e-14 "4" "Mrps6"
"Kcnq1ot11" 5.15745399213964e-18 0.341583741276188 0.587 0.306 8.07450997009381e-14 "4" "Kcnq1ot1"
"Nop56" 5.32734976484523e-18 0.339762090911545 0.711 0.422 8.3404987918417e-14 "4" "Nop56"
"Nifk1" 5.90806309265521e-18 0.282036412822513 0.47 0.223 9.24966357786099e-14 "4" "Nifk"
"Sqstm11" 6.40787011931095e-18 0.312242017010452 0.909 0.644 1.00321614587932e-13 "4" "Sqstm1"
"Xbp11" 6.83694670330366e-18 0.319724510424812 0.718 0.441 1.07039237586922e-13 "4" "Xbp1"
"Reep5" 1.49574826119116e-17 0.329178003785098 0.698 0.406 2.34174347772089e-13 "4" "Reep5"
"Cttn" 1.57351843685742e-17 0.252399789977398 0.292 0.115 2.46350046474398e-13 "4" "Cttn"
"Bccip" 1.61607548276844e-17 0.386064694451875 0.446 0.219 2.53012777582227e-13 "4" "Bccip"
"Amotl2" 1.70794532006422e-17 0.264763658870506 0.275 0.103 2.67395919309254e-13 "4" "Amotl2"
"Map1lc3b" 2.4088666620193e-17 0.348497251563483 0.923 0.707 3.77132164605741e-13 "4" "Map1lc3b"
"Rab18" 3.53946795939188e-17 0.307149611519902 0.721 0.435 5.54139103722393e-13 "4" "Rab18"
"Gabarapl1" 3.66361359840492e-17 0.293455020139538 0.463 0.229 5.73575344966274e-13 "4" "Gabarapl1"
"Dstn" 4.16605509822973e-17 0.296883562831472 0.45 0.223 6.52237586178847e-13 "4" "Dstn"
"Eif1ax" 4.59109983463e-17 0.383914914439887 0.534 0.289 7.18782590109672e-13 "4" "Eif1ax"
"Thbs31" 4.76550539514195e-17 0.295066188521885 0.302 0.124 7.46087524663424e-13 "4" "Thbs3"
"Slc41a11" 4.82131982288547e-17 0.263583054323214 0.359 0.158 7.54825831470949e-13 "4" "Slc41a1"
"Sertad21" 5.86585326875052e-17 0.276221567738453 0.473 0.231 9.18357987755581e-13 "4" "Sertad2"
"Etf11" 7.96163109297392e-17 0.309067958794942 0.738 0.451 1.246472963916e-12 "4" "Etf1"
"Anxa21" 1.13635680574801e-16 0.283504456223494 0.782 0.478 1.77908021507909e-12 "4" "Anxa2"
"Dnajb91" 1.15955823228368e-16 0.322157699694904 0.678 0.385 1.81540436846334e-12 "4" "Dnajb9"
"Grwd1" 1.16255329950938e-16 0.266120455740459 0.299 0.123 1.82009344571189e-12 "4" "Grwd1"
"Nnmt1" 1.16685761123998e-16 0.394948242323676 0.309 0.131 1.82683227615732e-12 "4" "Nnmt"
"Fam102b" 1.19849794699202e-16 0.266774670882413 0.295 0.119 1.87636838581071e-12 "4" "Fam102b"
"Dnajc251" 2.21477789313286e-16 0.289578460108651 0.369 0.167 3.46745626948881e-12 "4" "Dnajc25"
"P4hb1" 2.33825799483494e-16 0.313026754675743 0.51 0.271 3.66077671671359e-12 "4" "P4hb"
"Ppan1" 2.53414519593683e-16 0.262371875016164 0.409 0.193 3.9674577187587e-12 "4" "Ppan"
"Ybx31" 3.29567120837871e-16 0.266720366514898 0.47 0.235 5.15970284383771e-12 "4" "Ybx3"
"Medag1" 3.80658849126183e-16 0.446237263851958 0.409 0.198 5.95959494191952e-12 "4" "Medag"
"Top11" 3.82429472295228e-16 0.353603849601808 0.832 0.556 5.98731581825409e-12 "4" "Top1"
"Rock21" 3.93186484045972e-16 0.337970781974931 0.591 0.33 6.15572759422374e-12 "4" "Rock2"
"Rrp9" 4.62291085026955e-16 0.267324434254773 0.403 0.19 7.237629227182e-12 "4" "Rrp9"
"Gabarap1" 4.79054290547007e-16 0.336202280614549 0.919 0.737 7.50007397280394e-12 "4" "Gabarap"
"S100a12" 5.38321709591365e-16 0.293332501279704 0.369 0.169 8.42796468536242e-12 "4" "S100a1"
"Rnh11" 7.00942689473734e-16 0.289441633058507 0.648 0.372 1.09739587464008e-11 "4" "Rnh1"
"Rela" 7.08379101565548e-16 0.257968453154178 0.5 0.256 1.10903832141102e-11 "4" "Rela"
"Nup62" 7.32247978161807e-16 0.267053489133222 0.356 0.16 1.14640743461013e-11 "4" "Nup62"
"Comt" 7.49678339658503e-16 0.290998061536633 0.386 0.182 1.17369640856935e-11 "4" "Comt"
"Naa501" 8.34626102287942e-16 0.310186547384409 0.581 0.322 1.306690625742e-11 "4" "Naa50"
"Pqlc11" 9.39047024327009e-16 0.38893669140226 0.47 0.244 1.47017202128637e-11 "4" "Pqlc1"
"Gas1" 1.34763710716039e-15 0.402679180365314 0.275 0.111 2.10986065497031e-11 "4" "Gas1"
"Fkbp2" 1.64058921231239e-15 0.307174640354244 0.443 0.223 2.56850647079627e-11 "4" "Fkbp2"
"Notch2" 1.86117574357577e-15 0.344930150209365 0.285 0.121 2.91385674414223e-11 "4" "Notch2"
"Calu1" 2.17224662937922e-15 0.289666486916203 0.574 0.317 3.4008693229561e-11 "4" "Calu"
"Calr" 2.52108279810952e-15 0.313738734062801 0.866 0.667 3.94700722872026e-11 "4" "Calr"
"Eif51" 3.16732802491241e-15 0.317157523308669 0.879 0.666 4.95876875580286e-11 "4" "Eif5"
"Pnp2" 4.19069066465672e-15 0.375928108617857 0.654 0.399 6.56094530458656e-11 "4" "Pnp"
"Ccdc86" 4.42278524497542e-15 0.258383212457826 0.423 0.206 6.92431257953352e-11 "4" "Ccdc86"
"Igfbp5" 4.98895599816158e-15 0.339927139996923 0.326 0.146 7.81070951072177e-11 "4" "Igfbp5"
"Add3" 5.33565249698665e-15 0.26128204312078 0.403 0.195 8.3534975492823e-11 "4" "Add3"
"Cldnd11" 6.32800887229906e-15 0.274759258044795 0.614 0.349 9.90713069047141e-11 "4" "Cldnd1"
"Rheb1" 1.01871772580993e-14 0.264595273428641 0.819 0.532 1.59490447152803e-10 "4" "Rheb"
"Zfp4511" 1.04810965521294e-14 0.253495679703166 0.332 0.152 1.64092047620138e-10 "4" "Zfp451"
"Tmed2" 1.13495242732438e-14 0.284164947338177 0.876 0.606 1.77688152021905e-10 "4" "Tmed2"
"Tmem111" 1.24680474488222e-14 0.284243228079297 0.503 0.27 1.95199750858761e-10 "4" "Tmem11"
"Tmem159" 1.34601869924509e-14 0.260431462338307 0.265 0.11 2.10732687553812e-10 "4" "Tmem159"
"Dynlrb1" 1.834342728206e-14 0.290011800492446 0.654 0.393 2.87184697527931e-10 "4" "Dynlrb1"
"Azin11" 1.88309184557111e-14 0.254587591613303 0.564 0.312 2.94816859342613e-10 "4" "Azin1"
"Lamp1" 2.49819616810333e-14 0.256517698267084 0.856 0.571 3.91117592078257e-10 "4" "Lamp1"
"Wdr431" 2.96505734156907e-14 0.27441322000009 0.537 0.294 4.64209377396054e-10 "4" "Wdr43"
"Clip1" 3.18408295887648e-14 0.267081517401555 0.477 0.25 4.98500028041702e-10 "4" "Clip1"
"Klf91" 3.19261289147387e-14 0.275267832438993 0.758 0.464 4.99835474289149e-10 "4" "Klf9"
"Mafk1" 3.35316639168373e-14 0.296676375262484 0.604 0.344 5.24971730282005e-10 "4" "Mafk"
"Adm1" 4.21470797676497e-14 0.410908754525016 0.315 0.143 6.59854680842324e-10 "4" "Adm"
"Ggh1" 4.92834581718564e-14 0.267260106387804 0.352 0.167 7.71581821138583e-10 "4" "Ggh"
"Sep15" 9.04699705210346e-14 0.275693498978333 0.849 0.592 1.41639785847732e-09 "4" "Sep15"
"Gspt1" 9.90151291109379e-14 0.264431321292494 0.52 0.285 1.55018086136084e-09 "4" "Gspt1"
"Fam107b2" 1.05935848380852e-13 0.266596206688217 0.487 0.254 1.65853164225062e-09 "4" "Fam107b"
"Tram1" 1.24177129635278e-13 0.268459006172139 0.534 0.301 1.94411714156992e-09 "4" "Tram1"
"Fam46a1" 1.35569237403375e-13 0.283519406400486 0.312 0.143 2.12247198078724e-09 "4" "Fam46a"
"Ncl1" 1.41914085515898e-13 0.289354079012812 0.899 0.736 2.2218069228369e-09 "4" "Ncl"
"Arl6ip51" 1.49618239934909e-13 0.284244143498924 0.711 0.459 2.34242316442093e-09 "4" "Arl6ip5"
"Ginm1" 1.50140364841547e-13 0.274466072172789 0.5 0.272 2.35059755195926e-09 "4" "Ginm1"
"Klf61" 1.61372309819095e-13 0.33140833861324 0.849 0.643 2.52644488252775e-09 "4" "Klf6"
"Pdlim4" 1.67181664958137e-13 0.252510558608361 0.426 0.221 2.61739614658459e-09 "4" "Pdlim4"
"Nhp21" 1.68837812848992e-13 0.272593180060429 0.537 0.301 2.64332479796383e-09 "4" "Nhp2"
"Mat2a2" 2.52363520012063e-13 0.323998364232215 0.812 0.614 3.95100326930886e-09 "4" "Mat2a"
"Eif5a1" 2.78772316153104e-13 0.257973437484519 0.96 0.829 4.364459381693e-09 "4" "Eif5a"
"Map2k31" 3.21566758163639e-13 0.323238960902891 0.591 0.366 5.03444916580994e-09 "4" "Map2k3"
"Gna131" 7.09336286477836e-13 0.283142203178473 0.574 0.334 1.1105368901097e-08 "4" "Gna13"
"Mtdh1" 8.29274126718786e-13 0.256716026536814 0.698 0.425 1.29831157279093e-08 "4" "Mtdh"
"Chic2" 2.28814040023922e-12 0.278147257655856 0.658 0.418 3.58231261061452e-08 "4" "Chic2"
"Rcan11" 3.48172543069375e-12 0.381714468972991 0.426 0.237 5.45098933429413e-08 "4" "Rcan1"
"Ssr4" 4.63406455502326e-12 0.261788684409545 0.584 0.351 7.25509146734441e-08 "4" "Ssr4"
"Btg31" 9.63672268613033e-12 0.280417606960719 0.443 0.248 1.50872530374056e-07 "4" "Btg3"
"Fbl" 1.90122135992498e-11 0.251081933456667 0.681 0.435 2.97655216109855e-07 "4" "Fbl"
"Hsp90b1" 2.60679874643065e-11 0.306820858782693 0.849 0.649 4.08120411741182e-07 "4" "Hsp90b1"
"Tubb2a1" 3.09564115586276e-11 0.345616731011429 0.554 0.351 4.84653579361874e-07 "4" "Tubb2a"
"Nr4a21" 7.46380935835037e-10 0.437847175772331 0.289 0.15 1.16853399314333e-05 "4" "Nr4a2"
"Npm11" 9.35415803195606e-10 0.263259921357279 0.906 0.77 1.46448698148304e-05 "4" "Npm1"
"Tsc22d21" 4.34991085834224e-09 0.263013905539621 0.517 0.324 6.8102204398206e-05 "4" "Tsc22d2"
"Klf41" 1.7077520900463e-08 0.26829372747225 0.661 0.453 0.000267365667217649 "4" "Klf4"
"Sod21" 3.77647815118482e-08 0.255524958928155 0.581 0.383 0.000591245419349495 "4" "Sod2"
"Slc39a11" 2.74535237429424e-07 0.305033649353308 0.366 0.231 0.00429812367719506 "4" "Slc39a1"
"Zfp36l11" 3.86917048806097e-06 0.256393745135326 0.772 0.61 0.0605757331610825 "4" "Zfp36l1"
"Tuba1a" 4.92718732386748e-06 0.271026195881345 0.678 0.509 0.0771400447424693 "4" "Tuba1a"
"F31" 1.0686124886312e-05 0.268255372394926 0.309 0.196 0.167301971220101 "4" "F3"
"Tsc22d31" 0.000126791502569891 0.463769031158202 0.477 0.367 1 "4" "Tsc22d3"
"Dusp11" 0.000858992648392756 0.27440186706101 0.691 0.583 1 "4" "Dusp1"
"Myod1" 0 3.30459241306872 0.739 0.014 0 "5" "Myod1"
"Asb5" 0 2.75778241160771 0.793 0.011 0 "5" "Asb5"
"Chrdl2" 5.16906646192089e-304 1.17593680639787 0.36 0.001 8.09269045278335e-300 "5" "Chrdl2"
"Fam132b" 5.66939115402898e-287 1.3655055860795 0.369 0.003 8.87599879074777e-283 "5" "Fam132b"
"Des" 2.61886686503975e-252 1.73087703650104 0.788 0.07 4.10009796390624e-248 "5" "Des"
"Crlf1" 1.75294205316169e-237 1.67028585857361 0.752 0.071 2.74440607842994e-233 "5" "Crlf1"
"Myf5" 7.09489890879291e-237 1.1258788510432 0.297 0.002 1.11077737316062e-232 "5" "Myf5"
"Clcf1" 4.87169622037376e-185 1.35809799856268 0.532 0.04 7.62712760261715e-181 "5" "Clcf1"
"Chodl1" 1.9426750382908e-181 1.05758637712387 0.514 0.036 3.04145203994808e-177 "5" "Chodl"
"Flnc" 1.61065049709894e-161 1.36899254177872 0.604 0.069 2.5216344182581e-157 "5" "Flnc"
"Cd821" 1.20021576748148e-159 1.45000013688142 0.752 0.118 1.87905780556901e-155 "5" "Cd82"
"Runx11" 3.74188650198395e-153 1.68162643091667 0.874 0.205 5.85829750750607e-149 "5" "Runx1"
"Arl4d" 6.1152547533724e-139 1.37854228402245 0.671 0.105 9.57404284187983e-135 "5" "Arl4d"
"Vcam1" 2.95486210741779e-121 1.58585674748261 0.595 0.089 4.62613211537329e-117 "5" "Vcam1"
"Sdc41" 7.60806879560986e-112 2.00783014064384 0.919 0.35 1.19111925064068e-107 "5" "Sdc4"
"P2ry14" 2.3379647808587e-99 0.88657346286644 0.297 0.023 3.66031766091238e-95 "5" "P2ry14"
"Cd632" 5.05953921750631e-94 1.32110547239042 0.986 0.539 7.92121459892788e-90 "5" "Cd63"
"Gsap" 7.54946063352659e-94 0.665966794921553 0.275 0.02 1.18194355678492e-89 "5" "Gsap"
"Ncam1" 2.31936774646436e-93 0.734937640279379 0.356 0.039 3.6312021438646e-89 "5" "Ncam1"
"Gpx32" 1.26782888501037e-88 1.20966620161394 0.973 0.412 1.98491290237224e-84 "5" "Gpx3"
"Rps82" 5.52144088312318e-87 0.82065373320918 0.995 0.958 8.64436784661766e-83 "5" "Rps8"
"Rplp01" 2.0466303331387e-82 0.78014102021822 0.995 0.975 3.20420444956194e-78 "5" "Rplp0"
"Slc39a141" 1.64616811080347e-81 1.00075707486068 0.459 0.081 2.5772407942739e-77 "5" "Slc39a14"
"Rps4x2" 8.23517237644617e-81 0.877425918574541 0.986 0.939 1.28929858725641e-76 "5" "Rps4x"
"Rpl241" 8.87016959387647e-80 0.737446724853459 0.991 0.944 1.3887137516173e-75 "5" "Rpl24"
"Rpl262" 9.38413448727066e-78 0.720950704366555 1 0.943 1.46918009532709e-73 "5" "Rpl26"
"Rpl72" 1.15469986928325e-75 0.757426851267329 0.991 0.907 1.80779811534986e-71 "5" "Rpl7"
"Rpl372" 3.17338066928131e-75 0.6873999400296 0.995 0.968 4.96824477582681e-71 "5" "Rpl37"
"Pdpn2" 2.76487725035808e-74 1.57405985029163 0.784 0.301 4.32869182316061e-70 "5" "Pdpn"
"Tnfrsf12a2" 5.06637706668569e-74 1.11275160472967 0.959 0.486 7.93191993560312e-70 "5" "Tnfrsf12a"
"Chrnb1" 2.0952242714706e-69 0.570364907981589 0.279 0.031 3.28028311941437e-65 "5" "Chrnb1"
"Eif4a12" 2.16508953199438e-69 0.971068251443136 0.977 0.866 3.3896641712904e-65 "5" "Eif4a1"
"Pmepa11" 7.74272927470859e-69 1.11662801460819 0.712 0.243 1.21220169524838e-64 "5" "Pmepa1"
"Rps62" 2.17146554015182e-68 0.701542644236224 0.991 0.955 3.39964644966169e-64 "5" "Rps6"
"Rps172" 8.26638683472993e-68 0.688855284011384 0.991 0.919 1.29418552284532e-63 "5" "Rps17"
"Fgfr12" 5.35310938514807e-67 1.0312312624967 0.82 0.334 8.38082805338782e-63 "5" "Fgfr1"
"Rpl142" 6.27355992390935e-66 0.649191006463642 0.995 0.95 9.82188541687248e-62 "5" "Rpl14"
"Myl12a1" 1.64538154904799e-65 0.914412179931674 0.973 0.764 2.57600935318954e-61 "5" "Myl12a"
"Errfi12" 5.23687833508034e-65 1.1872779210538 0.883 0.436 8.19885672140178e-61 "5" "Errfi1"
"Rps52" 7.59704039997823e-64 0.675609672120699 0.991 0.966 1.18939264502059e-59 "5" "Rps5"
